key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
y,12.9674,space,4.341,0,0,0,0,1,"Please complete all tasks. It will take no more than 5-10 minutes.

Thank you for contributing to science and deciding to offer your time. Your participation is highly valued. 

Press SPACE to start the experiment",1,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,space,9.7869,right,2.1007,0,0,0,21,1,ambulance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,2.4222,0,1,1,23,1,fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,3.7739,0,2,2,15,1,minister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,2.0664,0,3,3,7,1,cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,2.659,0,4,4,25,1,soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,1.428,0,5,5,10,1,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,1.4313,0,6,6,13,1,belch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,1.5328,0,7,7,22,1,woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,2.0021,0,8,8,18,1,screech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,5.4776,0,9,9,12,1,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,2.3275,0,10,10,4,1,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,2.1389,0,11,11,1,1,ricochet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,3.7921,0,12,12,27,1,applause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,2.3204,0,13,13,3,1,foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,1.2864,0,14,14,16,1,gunshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,1.8196,0,15,15,11,1,gasp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,0.6904,0,16,16,2,1,home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,2.2502,0,17,17,17,1,scientist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,1.1442,0,18,18,20,1,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,1.3375,0,19,19,8,1,college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,2.8363,0,20,20,19,1,wonder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,1.8456,0,21,21,26,1,eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,1.5388,0,22,22,6,1,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,1.1046,0,23,23,14,1,tourist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,3.9903,0,24,24,5,1,cold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,1.0837,0,25,25,0,1,drank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,right,0.8745,0,26,26,9,1,hot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,left,0.9272,0,27,27,24,1,lip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,space,12.695,left,3.6767,0,0,0,1,1,10 - 18 + 1 = -9?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,right,3.6136,0,1,1,4,1,11 + 3 - 7 = 8?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,left,3.8953,0,2,2,3,1,2 + 20 x 4 = 82?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,right,1.9713,0,3,3,0,1,5 x 5 - 10 = 22?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,right,3.5757,0,4,4,2,1,10 - 5 - 16 = 21?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,53 + 13 x 7 = -150?,space,5.1876,right,3.5263,0,0,0,12,1,YOU’RE NOT TRYING HARD ENOUGH,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,72 + 17 x 3 = 121?,,,,,0,1,1,2,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,2 - 15 + 39 = 27?,,,,,0,2,2,0,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,5 x 5 - 29 = -40?,,,right,3.4467,0,3,3,7,1,SPEED UP,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,54 - 40 x -2 = - 27?,,,right,1.8632,0,4,4,8,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,47 + 13 - 7 = 53?,,,left,3.1584,0,5,5,11,1,RESPONSE RECORDED,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,6 - 58 + 11 = -41?,,,right,3.107,0,6,6,3,1,RESPONSE RECORDED,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,14 x 2 - 3 = 25?,,,left,1.7981,0,7,7,13,1,TRY HARDER,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,50 x 3 + 12 = 147?,,,right,2.7186,0,8,8,1,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,right,4.1207,0,9,9,9,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,14 x 2 + 10 = 38?,,,left,1.6166,0,10,10,4,1,CONCENTRATE,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
