key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,35 - 65 - 20 = - 55?,,,left,4.003,0,11,11,10,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,54 + 60 - 1 = 113?,,,right,4.2235,0,12,12,5,1,PAY ATTENTION,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,2 x 40 + 3 = 84?,,,right,3.4583,0,13,13,6,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,20 x 2 - 77 = 24?,,,,,,,,,,YOU NEED TO CONCENTRATE,0,right,space,4.9543,right,3.9663,0,0,0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,7 - 8 - 9 = -11?,,,,,,,,,,SPEED UP,0,right,,,right,1.7666,0,1,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,10 x 11 + 45 = 155?,,,,,,,,,,RESPONSE RECORDED,1,left,,,left,2.4159,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,6 - 13 + 4 = -3?,,,,,,,,,,CONCENTRATE,1,left,,,right,3.1277,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,56 - 6 x 3 = 33?,,,,,,,,,,SPEED UP,0,right,,,right,2.2629,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,55 - 66 + 14 = 3?,,,,,,,,,,RESPONSE RECORDED,1,left,,,left,4.1021,0,5,5,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,7 + 46 + 16 = 67?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,3.7358,0,6,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,12 + 10 x 4 = 70?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,2.2988,0,7,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,,,,,,,,GO FASTER,1,left,,,right,3.4192,0,8,8,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,13 x 3 + 2 = 90?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,2.7207,0,9,9,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,2 x 40 + 10 = 800?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,1.7564,0,10,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,17 x 2 - 10 = 24?,,,,,,,,,,RESPONSE RECORDED,1,left,,,left,2.1254,0,11,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,62 - 15 x 3 = 5?,,,,,,,,,,PAY ATTENTION,0,right,,,right,3.0818,0,12,12,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,33 - 15 - 49 = -40?,,,,,,,,,,TRY HARDER,0,right,,,right,2.9953,0,13,13,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"You have now completed the mental arithmetic task. You are halfway through the experiment.

Thank you for deciding to finish the tasks, it is much appreciated! Your effort is valued.

Press space to continue",,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.174,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.1773,left,1.6063,0,0,0,10,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0486,0,1,1,24,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,squeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.3239,0,2,2,9,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,soft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,3.6568,0,3,3,11,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.938,0,4,4,20,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,delirium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.3417,0,5,5,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,stole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.4835,0,6,6,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.7104,0,7,7,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0,8,8,23,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,shiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0083,0,9,9,25,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.065,0,10,10,21,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0452,0,11,11,22,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,sled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0291,0,12,12,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,embassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.834,0,13,13,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.8429,0,14,14,27,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,clang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.4378,0,15,15,13,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,nose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.9491,0,16,16,26,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,jaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.0333,0,17,17,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.111,0,18,18,8,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,rocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.9088,0,19,19,15,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,businessman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.2028,0,20,20,16,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.2784,0,21,21,19,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1373,0,22,22,14,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.9008,0,23,23,18,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.8229,0,24,24,12,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,ate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.9734,0,25,25,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.9152,0,26,26,17,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,handshake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0013,0,27,27,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.0974,1,9.1522,0,0,0,0,1,I felt excluded during the experiment.,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7.3375,0,1,1,3,1,I felt stressed during the experiment.,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8086,0,2,2,2,1,I felt alone during the experiment.,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14.2412,0,3,3,1,1,Negative feedback showed me that I had lower task competencies than the other participants.,,,,
,,,,,,,,,,,M,man,32,13-15h,2021-12-12_20h42.26.149,bachelor,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,21.6599,space,9.168
